Order_ID,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Region,Profit,Sales_Channel_Retail,Gender_Category_Men,Gender_Category_Women,Profit_Margin
3089,Basketball,Zoom Freak,XL,0.25,0.800131170685855,0.0,0.16904607862030174,,mumbai,0.8014842657443547,False,False,True,4.73841470214348
3090,Basketball,LeBron 20,,0.25,0.7736341914916786,1.01,0.16904607862030174,2023-11-12,pune,0.26857592434784444,True,False,True,1.5878341758708006
3091,Basketball,Air Jordan,,0.25,0.8336109862959177,0.3,0.30467457200765286,,hyderabad,0.27009366109265504,False,False,True,0.886207990756765
3092,Training,Metcon 7,L,0.25,0.1250051629683125,0.0,0.16904607862030174,2025-09-03,kolkata,0.1751552842822875,True,False,False,1.0355267217011586
3093,Soccer,Tiempo Legend,10,0.75,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.23623793649358568,True,False,True,1.3966503889451165
3094,Basketball,Zoom Freak,,0.25,0.3410575511384189,0.0,0.16904607862030174,2024-11-07,delhi,0.9011489786535809,False,True,False,5.327637424432852
3095,Running,Free RN,L,0.25,0.9125637235452633,0.16,0.16904607862030174,,delhi,0.23776336772125967,True,True,False,1.4056688139663567
3096,Training,ZoomX Invincible,,1.0,0.5134769118315209,0.9,0.16904607862030174,2025-05-03,hyderabad,0.23461055336797132,False,True,False,1.3870292192503257
3097,Lifestyle,Blazer Mid,L,0.25,0.5134769118315209,0.5,0.16904607862030174,,hyderbad,0.8884511583082142,False,True,False,5.252567281223261
3098,Basketball,Kyrie Flytrap,M,0.25,0.4450578815683909,0.0,0.16904607862030174,,kolkata,0.44047836599961915,True,False,True,2.6041299307233885
3099,Lifestyle,Waffle One,L,0.25,0.8079838890356077,0.08,0.16904607862030174,,mumbai,0.5616433876499703,False,False,True,3.3204635438859014
3100,Training,ZoomX Invincible,7,1.0,0.5134769118315209,0.97,0.16904607862030174,,mumbai,0.5887183492256466,True,False,True,3.4805320586071558
3102,Basketball,LeBron 20,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.015646730902774422,True,False,False,0.09250424857852085
3103,Lifestyle,Blazer Mid,,0.5,0.5134769118315209,0.0,0.16904607862030174,2025-06-01,mumbai,0.5321696710416214,False,False,False,3.146213470524689
3104,Running,Free RN,L,0.0,0.7168865986865409,0.47,0.16904607862030174,2025-09-02,bangalore,0.6003889561087461,False,True,False,3.5495292649171977
3105,Soccer,Phantom GT,L,1.0,0.5134769118315209,0.57,0.16904607862030174,,pune,0.8417821961208265,False,False,True,4.976658063770162
3106,Running,Pegasus Turbo,,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-09-03,bengaluru,0.8609837781065033,False,True,False,5.090178768135886
3107,Running,Pegasus Turbo,11,0.25,0.9469584797217381,0.0,0.16904607862030174,2025-08-03,hyderabad,0.0970178108042081,True,True,False,0.5735741058590734
3108,Soccer,Phantom GT,M,0.25,0.5134769118315209,0.38,0.16904607862030174,,mumbai,0.4904405668525525,False,False,False,2.899508938386275
3109,Running,React Infinity,XL,0.25,0.5403418698581529,0.8,0.16904607862030174,,kolkata,0.32546508339857616,True,True,False,1.9241657037121065
3110,Running,React Infinity,L,0.25,0.8041614150413225,0.0,0.16904607862030174,,mumbai,0.9958065068394334,True,True,False,5.8872574224721745
3111,Basketball,Air Jordan,XL,0.75,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.7562811025424496,True,False,True,4.471171360940301
3112,Basketball,Kyrie Flytrap,L,0.25,0.5134769118315209,0.49,0.16904607862030174,,delhi,0.12824202226398618,True,True,False,0.7581731915397414
3113,Soccer,Tiempo Legend,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.48629131696845074,False,False,True,2.8749783674268623
3114,Running,React Infinity,L,0.25,0.7035079397065431,0.0,0.16904607862030174,,bengaluru,0.7601187258705827,True,False,True,4.49385958025603
3115,Running,React Infinity,6,1.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.3640663803036628,True,True,False,2.152378484167624
3116,Basketball,Zoom Freak,M,0.75,0.5134769118315209,0.06,0.16904607862030174,,kolkata,0.18527737648912287,True,False,False,1.0953690324978365
3117,Basketball,Air Jordan,M,0.25,0.5542925231457434,0.0,0.16904607862030174,,delhi,0.003512531427153444,True,True,False,0.020766259884974082
3118,Lifestyle,Air Force 1,8,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.6267752614681458,False,False,False,3.7055264099567315
3119,Lifestyle,Air Force 1,,0.25,0.5134769118315209,0.0,0.16904607862030174,2023-12-08,hyderbad,0.9992844130937014,False,False,False,5.9078189766189615
3120,Basketball,Kyrie Flytrap,XL,0.25,0.8590303131950452,0.0,0.16904607862030174,,bengaluru,0.3367836676906741,True,False,False,1.9910817350172472
3121,Training,Flex Trainer,8,0.25,0.06350388442961402,0.69,0.16904607862030174,2025-06-03,kolkata,0.48950761080536237,False,False,False,2.8939932559962362
3122,Basketball,Air Jordan,8,0.25,0.4792448673836831,1.04,0.16382776664206028,,kolkata,0.00033086276312727396,False,False,True,0.0020183448472748354
3123,Running,Free RN,L,0.25,0.9760388205151955,0.0,0.16904607862030174,,pune,0.044978099578149966,False,False,False,0.2659127539049639
3124,Soccer,Mercurial Superfly,,0.25,0.692442290530553,0.0,0.16904607862030174,,delhi,0.6937961308292923,False,False,False,4.101757111299768
3125,Soccer,Phantom GT,XL,0.5,0.5134769118315209,0.7,0.16904607862030174,2025-10-03,bangalore,0.5310943670614577,False,False,False,3.13985622009988
3126,Running,React Infinity,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-10-06,bengaluru,0.7640640719588038,False,False,False,4.517184661868343
3127,Training,ZoomX Invincible,XL,0.25,0.3263872113587806,0.47,0.22371942105397294,2024-07-10,pune,0.1459797288848963,False,True,False,0.6522210101226829
3128,Running,Air Zoom,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.6577128534412614,True,True,False,3.8884309870268523
3129,Basketball,Kyrie Flytrap,XL,0.25,0.4663606017330051,0.0,0.16904607862030174,,delhi,0.8438750954596781,True,False,False,4.989031388389468
3130,Basketball,Air Jordan,XL,0.25,0.12621298464627095,0.0,0.16904607862030174,,pune,0.7825731504867722,False,True,False,4.626611251470325
3131,Training,SuperRep Go,10,0.25,0.39611669685177836,0.33,0.16904607862030174,,pune,0.3527843448051661,False,False,False,2.08567853114168
3132,Lifestyle,Dunk Low,,0.5,0.3838820264869661,0.0,0.16904607862030174,2025-12-07,hyd,0.031926333021065574,False,False,False,0.18875006314946058
3133,Soccer,Mercurial Superfly,L,0.25,0.5134769118315209,0.77,0.16904607862030174,,delhi,0.24773734113297413,True,False,False,1.4646354391052345
3134,Basketball,Air Jordan,L,0.25,0.5134769118315209,0.19,0.16904607862030174,,delhi,0.2367246125346973,True,True,False,1.3995276418207454
3135,Soccer,Mercurial Superfly,XL,0.75,0.2506811989100817,1.21,0.11257576970213459,,pune,0.6990803169357491,False,False,True,6.204353596019902
3136,Lifestyle,Blazer Mid,,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.13093509126618486,True,False,False,0.7740947489542888
3137,Soccer,Premier III,,0.25,0.6470394600974518,0.0,0.16904607862030174,2025-08-07,bangalore,0.35754722969762603,False,False,False,2.1138369426834083
3138,Lifestyle,Blazer Mid,L,0.25,0.23846154808945141,0.42,0.16904607862030174,2024-09-11,hyderabad,0.9234918332682509,False,False,False,5.459729488268544
3139,Lifestyle,Blazer Mid,XL,0.25,0.960728898479146,0.0,0.16904607862030174,,bangalore,0.8261874029773801,False,False,False,4.884460873798922
3140,Lifestyle,Blazer Mid,L,0.25,0.5134769118315209,1.03,0.16904607862030174,,bangalore,0.9722998616916705,True,False,True,5.748284971325196
3141,Training,ZoomX Invincible,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.08937141845867966,True,False,True,0.528368255342769
3142,Soccer,Phantom GT,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-12-10,delhi,0.7154599473312648,False,False,False,4.229834668158792
3143,Training,Flex Trainer,7,0.75,0.24180965481332586,0.98,0.17432922268121348,,mumbai,0.3529286163588553,False,True,False,2.02333422653535
3144,Running,Free RN,7,0.25,0.8268822305024414,0.0,0.16904607862030174,2023-11-09,hyderbad,0.02877544228849308,True,False,True,0.1701218409744399
3145,Basketball,Air Jordan,9,0.25,0.17778133796602832,0.37,0.16904607862030174,2025-02-02,pune,0.7169873021796547,True,False,True,4.238864465721042
3146,Soccer,Premier III,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.4398531892669659,True,False,True,2.6004338548950114
3147,Training,SuperRep Go,11,0.25,0.07168452949400408,0.0,0.16904607862030174,,mumbai,0.4114047625001683,False,False,False,2.4322453458923374
3148,Soccer,Tiempo Legend,8,0.75,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.44716679522865116,True,False,False,2.6436722558165178
3149,Soccer,Premier III,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.8914693192113925,True,False,False,5.270410798068564
3150,Lifestyle,Dunk Low,,0.0,0.5134769118315209,0.0,0.16904607862030174,2024-04-10,kolkata,0.06745945488436153,False,False,True,0.3988236406934043
3151,Lifestyle,Air Force 1,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.8016804750573719,False,True,False,4.739574701326539
3152,Running,Free RN,,0.25,0.05115156096871052,0.0,0.16904607862030174,,delhi,0.6304282172075568,True,False,False,3.727122865335465
3153,Training,SuperRep Go,,0.25,0.2111084548769086,0.0,0.16904607862030174,,bangalore,0.5155899840916567,False,False,True,3.048193539556128
3154,Running,Free RN,L,0.5,0.5134769118315209,0.95,0.16904607862030174,,delhi,0.01901883801767036,False,False,False,0.11244031296973638
3155,Lifestyle,Waffle One,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.6181131973846452,True,False,True,3.6543158577869406
3156,Soccer,Phantom GT,XL,0.25,0.5875207613907598,0.0,0.16904607862030174,2025-11-01,mumbai,0.34839271871086636,True,False,True,2.0597150200149574
3157,Running,Pegasus Turbo,7,0.25,0.12330044470367064,1.21,0.16904607862030174,,bangalore,0.21291980617597667,False,False,False,1.258792446817156
3158,Lifestyle,Air Force 1,12,0.5,0.5134769118315209,0.0,0.16904607862030174,,pune,0.29310016485429535,False,False,False,1.7328227012122766
3159,Running,Air Zoom,10,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-08-04,pune,0.7104950822636399,True,False,True,4.200482139810972
3160,Basketball,Air Jordan,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.4016885542643786,True,False,True,2.3748026412488525
3161,Running,React Infinity,,0.25,0.7963700264969792,0.0,0.16904607862030174,2025-04-07,hyderabad,0.5507537707775082,False,True,False,3.2560835892260767
3162,Soccer,Tiempo Legend,XL,0.5,0.5134769118315209,0.0,0.16904607862030174,,pune,0.5551761748032616,False,True,False,3.282229061008966
3163,Running,Free RN,,0.5,0.7756981271880034,0.0,0.16904607862030174,,delhi,0.4156886658343801,True,False,True,2.4575719947224783
3164,Soccer,Premier III,,1.0,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.15705208972536466,False,True,False,0.9284997382523683
3165,Soccer,Phantom GT,XL,0.5,0.06554278755230242,0.29,0.24937101701864525,,kolkata,0.8585792522116831,False,False,True,3.4415991984652616
3166,Soccer,Premier III,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-03-11,hyd,0.19043075638690168,False,True,False,1.125836069864674
3167,Basketball,Zoom Freak,12,0.25,0.15096018694325988,0.0,0.16904607862030174,,hyderbad,0.9073661208072283,False,False,True,5.364393476978436
3168,Lifestyle,Air Force 1,7,0.5,0.5154857758658454,0.0,0.16904607862030174,,delhi,0.2425974265802063,True,False,True,1.4342480095254693
3169,Lifestyle,Blazer Mid,M,0.25,0.5134769118315209,1.15,0.16904607862030174,2024-10-10,delhi,0.08748242291570886,True,True,False,0.517200420070565
3170,Training,Flex Trainer,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.15996637510988682,False,True,False,0.9457291378831106
3171,Lifestyle,Air Force 1,,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.14493135559475467,False,True,False,0.8568413573458942
3172,Training,Metcon 7,9,0.25,0.5134769118315209,0.39,0.16904607862030174,,pune,0.5918038368538799,True,True,False,3.4987736143878228
3173,Soccer,Premier III,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-04-11,pune,0.530944324645621,True,False,True,3.1389691619010702
3174,Soccer,Phantom GT,,0.25,0.5134769118315209,1.06,0.16904607862030174,,hyderbad,0.5328487091543186,False,True,False,3.150227977501357
3175,Lifestyle,Dunk Low,10,0.25,0.5728867188428944,0.71,0.1263622003025199,2024-09-12,mumbai,0.6528787945823147,True,False,True,5.162639848274926
3176,Lifestyle,Blazer Mid,,0.25,0.919445178037922,0.97,0.16904607862030174,,bengaluru,0.404466262578075,True,True,False,2.391224590467857
3177,Lifestyle,Air Force 1,L,0.75,0.6302563711028977,0.89,0.22099893272978388,,mumbai,0.1515370691330049,False,False,False,0.6853812782452731
3178,Training,SuperRep Go,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.1785677874322164,True,False,True,1.0557016094535923
3179,Training,SuperRep Go,,0.75,0.5134769118315209,0.36,0.16904607862030174,,mumbai,0.33030298949895454,False,False,True,1.95276764435324
3180,Basketball,Zoom Freak,XL,0.25,0.5134769118315209,0.65,0.16904607862030174,2025-05-03,pune,0.5390850875151244,False,True,False,3.1870977554570445
3181,Running,Air Zoom,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.770856376706492,True,False,True,4.557341104176033
3182,Soccer,Premier III,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.23880981739068546,True,True,False,1.4118554762760096
3183,Soccer,Phantom GT,XL,0.5,0.7595120650746785,0.0,0.16904607862030174,,mumbai,0.8017843505760284,True,False,False,4.740188818541101
3184,Training,ZoomX Invincible,M,0.25,0.5134769118315209,0.42,0.16904607862030174,,mumbai,0.08438731718389621,False,True,False,0.49890200158484566
3185,Training,SuperRep Go,,0.25,0.9649080866477505,0.0,0.16904607862030174,2025-12-03,pune,0.12640496448034347,False,False,False,0.7473124148748177
3186,Basketball,Zoom Freak,,0.25,0.1438972462917371,0.0,0.16904607862030174,,delhi,0.3347273171454238,True,True,False,1.9789244886771393
3187,Running,Air Zoom,,0.0,0.8727381505183622,0.0,0.16904607862030174,,hyderbad,0.559465848999621,False,False,False,3.307589827462138
3188,Lifestyle,Air Force 1,L,0.25,0.7531725658012489,0.6,0.16904607862030174,2025-09-02,pune,0.678586061829017,True,False,False,4.011834429530605
3189,Basketball,LeBron 20,L,0.75,0.5912506148625899,0.33,0.47148237886348904,2025-08-02,kolkata,0.5109502109250115,False,True,False,1.0834802864271533
3190,Soccer,Phantom GT,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.31879204313527093,False,False,True,1.8847143589470596
3191,Soccer,Mercurial Superfly,L,1.0,0.5134769118315209,0.0,0.16904607862030174,2025-04-02,pune,0.751847156792401,True,False,False,4.44495765391135
3192,Running,Free RN,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.6261366193904815,False,False,False,3.701750726341282
3193,Running,Pegasus Turbo,11,0.25,0.8229896653019741,0.0,0.16904607862030174,,pune,0.9942233669902838,True,False,False,5.877897821220623
3194,Training,SuperRep Go,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.4032409161820746,False,False,False,2.383980281844238
3195,Lifestyle,Blazer Mid,,0.25,0.1568691259501426,0.0,0.16904607862030174,2025-09-03,delhi,0.5046118806662653,True,True,False,2.9832904480098263
3196,Training,ZoomX Invincible,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.31255374115374923,True,False,True,1.8478332084503615
3197,Training,Metcon 7,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.37531379062927406,False,True,False,2.2188737314553806
3198,Running,Air Zoom,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6172918113389747,False,False,True,3.649459782775504
3199,Training,ZoomX Invincible,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.9758143167395399,False,False,True,5.769062603751181
3200,Soccer,Premier III,L,0.25,0.538475691493556,0.0,0.16904607862030174,,pune,0.11874510678980404,True,True,False,0.7020269565714407
3201,Training,Flex Trainer,L,0.25,0.9515331825537982,0.0,0.16904607862030174,,mumbai,0.7820883980663765,True,False,True,4.6237453711357075
3202,Running,Pegasus Turbo,10,0.25,0.8660657180155678,0.0,0.16904607862030174,,bangalore,0.5318484263820734,False,False,False,3.144314256175954
3203,Training,SuperRep Go,11,0.25,0.5134769118315209,1.17,0.16904607862030174,2025-11-03,pune,0.7797454280344636,True,False,True,4.60989361618505
3204,Soccer,Phantom GT,,0.25,0.5134769118315209,0.18,0.16904607862030174,2024-09-12,kolkata,0.8785252754143961,False,True,False,5.193884969609643
3206,Basketball,Kyrie Flytrap,L,0.25,0.3364490543319495,0.58,0.12496518070042793,,bangalore,0.9253692870869265,True,False,False,7.399096070580099
3207,Training,SuperRep Go,,0.5,0.5134769118315209,0.0,0.16904607862030174,,pune,0.9826585592465563,True,False,False,5.809526104666153
3208,Training,Metcon 7,,0.0,0.5134769118315209,0.97,0.16904607862030174,2025-12-04,mumbai,0.6521151171581198,True,False,False,3.855336892686614
3209,Training,Flex Trainer,M,0.25,0.5134769118315209,0.17,0.16904607862030174,,bengaluru,0.6127866916224395,True,False,True,3.6228252917291686
3210,Training,SuperRep Go,M,1.0,0.5429565221744795,0.0,0.16904607862030174,,mumbai,0.26162203546002427,False,False,True,1.5467224401182371
3211,Lifestyle,Blazer Mid,L,0.25,0.7934750093559245,0.82,0.16904607862030174,2024-02-08,kolkata,0.49396848724543285,True,False,True,2.9203661785993327
3212,Soccer,Mercurial Superfly,M,1.0,0.7089149756120151,0.0,0.16904607862030174,2024-05-10,kolkata,0.6202580344828249,True,False,False,3.6669962410135266
3213,Running,Air Zoom,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.8504365657214635,False,True,False,5.027823125775911
3214,Lifestyle,Dunk Low,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-11-09,kolkata,0.06582053003445204,False,False,False,0.3891342357525511
3215,Soccer,Phantom GT,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.636526094876821,False,True,False,3.7631738203384044
3216,Basketball,Air Jordan,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.7131727623001117,False,True,False,4.216312716897436
3217,Soccer,Tiempo Legend,6,0.25,0.3520981677407727,0.22,0.2530910372104856,,pune,0.13165644903463095,True,True,False,0.5199885844504869
3218,Running,Air Zoom,6,0.25,0.35640752529228664,0.0,0.16904607862030174,,kolkata,0.9631953648435231,True,True,False,5.694458734723016
3219,Basketball,Air Jordan,XL,0.25,0.03394416985101862,1.04,0.16904607862030174,,delhi,0.45225861926352257,False,False,True,2.673775371871023
3220,Lifestyle,Dunk Low,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.7560521916772626,False,False,True,4.469818028560064
3221,Basketball,LeBron 20,,0.5,0.9607564343101462,0.88,0.22099759137634933,,pune,0.5481857371218403,False,False,True,2.479383577674195
3222,Basketball,Air Jordan,XL,0.25,0.4122476873031031,0.0,0.16904607862030174,2024-08-10,bangalore,0.7295908651099446,False,False,False,4.3133773544211245
3223,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.8248216322691222,False,True,False,4.876386369681544
3224,Soccer,Phantom GT,,0.25,0.9844998304043135,0.18,0.3500248373944299,,pune,0.2756875501343649,True,False,True,0.7873978669607825
3225,Basketball,Kyrie Flytrap,L,0.25,0.6706188928343008,0.0,0.16904607862030174,,kolkata,0.14259223280427352,True,False,False,0.8430123474772587
3226,Soccer,Mercurial Superfly,,0.5,0.32281255984349644,0.0,0.16904607862030174,2025-12-02,pune,0.1842309268196971,True,True,False,1.0891823701881838
3227,Training,ZoomX Invincible,7,0.25,0.5134769118315209,0.2,0.16904607862030174,,delhi,0.11447274517988738,False,False,True,0.676768542987362
3228,Basketball,LeBron 20,XL,0.25,0.5931468323155507,0.0,0.16904607862030174,,bengaluru,0.9272275046984437,True,False,False,5.481814962910724
3229,Running,Free RN,,0.25,0.5134769118315209,1.0,0.16904607862030174,,pune,0.26705241674088637,True,False,False,1.578827123390571
3230,Soccer,Phantom GT,XL,0.25,0.6749219922424055,0.87,0.16904607862030174,,delhi,0.9298917193899044,True,True,False,5.497565932210115
3231,Lifestyle,Dunk Low,L,0.25,0.5507041037149591,0.9,0.16904607862030174,,kolkata,0.7807726414967309,False,True,False,4.6159665530846
3232,Lifestyle,Air Force 1,,0.0,0.5134769118315209,0.0,0.16904607862030174,2023-11-11,pune,0.6315035211877205,False,False,False,3.7334801157602735
3233,Soccer,Phantom GT,M,0.25,0.2609708383033422,0.0,0.16904607862030174,,hyd,0.34069631222672564,True,True,False,2.014213483432383
3234,Soccer,Phantom GT,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.2937522722769706,False,False,False,1.736677992614799
3235,Training,SuperRep Go,,0.0,0.5134769118315209,0.75,0.16904607862030174,,hyderabad,0.5961185181195453,True,False,True,3.5242822238741294
3236,Lifestyle,Blazer Mid,,1.0,0.5134769118315209,0.68,0.16904607862030174,,hyderbad,0.2235151090789127,True,False,False,1.32143240270239
3237,Basketball,LeBron 20,L,0.75,0.4493209288586774,0.0,0.16904607862030174,,mumbai,0.7936089625336394,True,False,False,4.691855519246939
3238,Training,SuperRep Go,XL,0.25,0.3020905953872477,0.32,0.23624207316009901,,mumbai,0.3664305101634501,True,False,True,1.550424371183495
3239,Running,Pegasus Turbo,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.5788924946090529,True,True,False,3.422441119126077
3240,Basketball,Zoom Freak,9,0.25,0.8473476110789165,0.0,0.16904607862030174,,hyd,0.03448474857315433,True,False,False,0.20387554269328065
3241,Basketball,LeBron 20,XL,0.25,0.6847485290233917,0.0,0.16904607862030174,2024-02-12,bangalore,0.8416840914643178,True,False,True,4.976078064178632
3242,Basketball,LeBron 20,L,0.25,0.960068038535144,0.59,0.16904607862030174,,bengaluru,0.3479387442219243,True,True,False,2.057031100336505
3243,Lifestyle,Air Force 1,L,0.75,0.5134769118315209,0.0,0.16904607862030174,,pune,0.6045055044406784,True,True,False,3.5738665026794343
3244,Training,Metcon 7,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.5673719301417901,False,False,True,3.3543309710148455
3245,Running,React Infinity,L,0.75,0.5134769118315209,0.0,0.16904607862030174,,pune,0.8275858752378076,True,False,True,4.892728711113476
3246,Running,Air Zoom,7,0.25,0.7235803088769261,0.0,0.16904607862030174,,pune,0.3228932025014764,False,True,False,1.9089606163812136
3247,Training,ZoomX Invincible,,0.25,0.4858497119376589,0.0,0.16904607862030174,,mumbai,0.9400330478038984,False,True,False,5.557521968416896
3248,Lifestyle,Blazer Mid,12,0.0,0.7795493886419704,0.0,0.16904607862030174,,mumbai,0.80473133751272,False,False,True,4.7576115513690205
3249,Lifestyle,Blazer Mid,M,0.25,0.3418973939839216,0.0,0.16904607862030174,,bengaluru,0.37133959023031515,False,False,False,2.195378061727913
3250,Lifestyle,Air Force 1,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.45616549293742653,False,False,True,2.696873002663127
3251,Soccer,Premier III,7,0.25,0.5918576547732738,0.0,0.16904607862030174,2024-01-10,kolkata,0.8966688660063518,True,True,False,5.30115077641965
3252,Basketball,Zoom Freak,10,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.12224417287194647,False,True,False,0.7227136086693419
3253,Running,Air Zoom,10,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.6669654690845297,False,False,False,3.943132909286833
3254,Soccer,Mercurial Superfly,,0.25,0.5134769118315209,0.51,0.16904607862030174,2024-04-11,mumbai,0.8146014354057781,True,False,True,4.815964059293337
3255,Basketball,Air Jordan,XL,0.25,0.621939298512189,0.0,0.16904607862030174,2025-02-03,bangalore,0.41549630376279445,False,False,False,2.456434740621439
3256,Training,SuperRep Go,M,0.25,0.3514185333665432,0.0,0.16904607862030174,,hyderbad,0.11854120299392326,True,True,False,0.700821467224339
3257,Running,Free RN,7,0.25,0.6319948833419488,0.0,0.16904607862030174,,kolkata,0.45978574712466797,True,False,True,2.7182761248446834
3258,Lifestyle,Dunk Low,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.39485585348165736,False,True,False,2.3344073755799437
3259,Lifestyle,Air Force 1,6,0.0,0.6632568129278223,0.0,0.16904607862030174,2025-04-07,mumbai,0.341079112749181,True,False,True,2.0164766190934507
3260,Soccer,Mercurial Superfly,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.47830636737693155,False,True,False,2.8277709496927286
3261,Basketball,Air Jordan,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.32165054351903327,False,True,False,1.901613954888501
3262,Basketball,LeBron 20,6,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.517378951357403,True,False,True,3.058770002695792
3263,Running,React Infinity,L,1.0,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.668927562214703,False,False,True,3.9547329011174313
3264,Training,Metcon 7,,0.5,0.5134769118315209,0.13,0.16904607862030174,2025-08-06,bangalore,0.039832414163234596,False,True,False,0.23549120670216778
3265,Soccer,Mercurial Superfly,M,1.0,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.7809957814997701,True,False,True,4.617285767841804
3267,Lifestyle,Air Force 1,,0.25,0.5134769118315209,0.52,0.16904607862030174,,pune,0.2972455674969655,True,False,False,1.7573305270896695
3268,Soccer,Mercurial Superfly,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-11-07,mumbai,0.5358668700574971,True,True,False,3.168071494346661
3269,Soccer,Mercurial Superfly,M,0.25,0.6585669602570345,0.0,0.16904607862030174,2024-03-12,mumbai,0.09228570384320181,False,False,True,0.5455976549735113
3270,Lifestyle,Dunk Low,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-03-06,pune,0.9270159064196994,False,False,False,5.4805639833995805
3271,Basketball,LeBron 20,6,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.33556024491538955,True,True,False,1.9838487989346387
3272,Lifestyle,Blazer Mid,8,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.16890928781790238,True,True,False,0.9986000810404189
3273,Soccer,Phantom GT,M,0.25,0.44070722027037684,0.17,0.06647747621668582,2024-04-02,bengaluru,0.726534231792449,False,False,True,10.912612989832185
3274,Training,SuperRep Go,L,0.75,0.5037192146280348,0.15,0.5128664857031844,2025-03-05,hyderbad,0.26322248789561664,True,True,False,0.5131377882022569
3275,Soccer,Premier III,L,1.0,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.548508905402104,True,False,True,3.24281183386695
3277,Training,SuperRep Go,,1.0,0.5134769118315209,0.0,0.16904607862030174,2024-05-09,bengaluru,0.2871792602908899,False,True,False,1.6978180199822928
3278,Lifestyle,Dunk Low,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-06-01,pune,0.2514460818731449,True,False,False,1.486561698173268
3279,Soccer,Mercurial Superfly,XL,1.0,0.0708146475601376,0.1,0.37607682735931774,2024-09-11,delhi,0.8266952388463663,True,False,False,2.197624039337014
